feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
phòng máy cũ cần nâng cấp .,0,2,dev,phòng máy cũ cần nâng cấp,Tiêu cực,Cơ sở vật chất,6
"và chuột máy tính trong phòng lab cũng hư khá nhiều , đề nghị nhà trường thay thế để có nhiều máy tính phục vụ học tập cho sinh viên .",0,2,dev,và chuột máy tính trong phòng lab cũng hư khá nhiều đề nghị nhà trường thay thế để có nhiều máy tính phục vụ học tập cho sinh viên,Tiêu cực,Cơ sở vật chất,29
nâng cấp trang thiết bị của phòng thực hành .,0,2,dev,nâng cấp trang thiết bị của phòng thực hành,Tiêu cực,Cơ sở vật chất,9
"môn học đề cao tính ứng dụng , vì vậy nên trang bị nhiều cơ sở vật chất và tài liệu nghiên cứu làm ý tưởng cho sinh viên làm đồ án môn học .",0,2,dev,môn học đề cao tính ứng dụng vì vậy nên trang bị nhiều cơ sở vật chất và tài liệu nghiên cứu làm ý tưởng cho sinh viên làm đồ án môn học,Tiêu cực,Cơ sở vật chất,33
"các máy tính tại phòng thực hành lab khoa wzjwz42 đa phần đều hư hỏng không có chuột , chuột không dùng được , máy bị virus rất nặng .",0,2,dev,các máy tính tại phòng thực hành lab khoa wzjwz42 đa phần đều hư hỏng không có chuột chuột không dùng được máy bị virus rất nặng,Tiêu cực,Cơ sở vật chất,27
mong nhà trường sớm thay máy mới !,0,2,dev,mong nhà trường sớm thay máy mới,Tiêu cực,Cơ sở vật chất,7
"hệ thống âm thanh sử dụng cho phần "" listening "" chưa thực sự tốt .",0,2,dev,hệ thống âm thanh sử dụng cho phần listening chưa thực sự tốt,Tiêu cực,Cơ sở vật chất,13
phòng học gần tòa nhà đang xây gây ảnh hưởng đến các bài nghe của môn học này .,0,2,dev,phòng học gần tòa nhà đang xây gây ảnh hưởng đến các bài nghe của môn học này,Tiêu cực,Cơ sở vật chất,18
dãy bàn chính giữa không có quạt .,0,2,dev,dãy bàn chính giữa không có quạt,Tiêu cực,Cơ sở vật chất,7
quạt trong phòng học chưa đáp ứng tốt .,0,2,dev,quạt trong phòng học chưa đáp ứng tốt,Tiêu cực,Cơ sở vật chất,8
mong nhà trường sẽ có nhiều biện pháp để tăng cường thêm các trang thiết bị và cơ sở vật chất để phục vụ tốt hơn cho việc học tiếng anh của sinh viên .,0,2,dev,mong nhà trường sẽ có nhiều biện pháp để tăng cường thêm các trang thiết bị và cơ sở vật chất để phục vụ tốt hơn cho việc học tiếng anh của sinh viên,Tiêu cực,Cơ sở vật chất,34
trang bị phòng thí nghiệm để hiểu rõ hơn về thực tế .,0,2,dev,trang bị phòng thí nghiệm để hiểu rõ hơn về thực tế,Tiêu cực,Cơ sở vật chất,12
phòng có máy điều hòa .,2,2,dev,phòng có máy điều hòa,Trung lập,Cơ sở vật chất,5
"trang bị máy chiếu mới , loa và micro của phòng học , máy tính mới cho phòng lab .",0,2,dev,trang bị máy chiếu mới loa và micro của phòng học máy tính mới cho phòng lab,Tiêu cực,Cơ sở vật chất,17
các máy tính trong phòng lab nên cài đặt thêm phần mềm android studio để phục vụ việc thực hành môn này .,0,2,dev,các máy tính trong phòng lab nên cài đặt thêm phần mềm android studio để phục vụ việc thực hành môn này,Tiêu cực,Cơ sở vật chất,22
"phòng học quá nóng phòng wzjwz96 , lớp em có nhiều sinh viên nhưng chỉ có 2 cái quạt , học anh văn vào buổi chiều bị nắng chiếu mà còn nóng thì em tiếp thu bài rất kém ạ !",0,2,dev,phòng học quá nóng phòng wzjwz96 lớp em có nhiều sinh viên nhưng chỉ có 2 cái quạt học anh văn vào buổi chiều bị nắng chiếu mà còn nóng thì em tiếp thu bài rất kém ạ,Tiêu cực,Cơ sở vật chất,38
"phòng thực hành không đảm bảo phục vụ cho môn học , các phần mềm , chương trình không còn phù hợp nữa .",0,2,dev,phòng thực hành không đảm bảo phục vụ cho môn học các phần mềm chương trình không còn phù hợp nữa,Tiêu cực,Cơ sở vật chất,21
em học bên chất lượng cao mà phòng máy không cung cấp đủ máy ( vì máy hư hoặc không cài chương trình ) .,0,2,test,em học bên chất lượng cao mà phòng máy không cung cấp đủ máy vì máy hư hoặc không cài chương trình,Tiêu cực,Cơ sở vật chất,22
"phòng học thoáng mát , trang thiết bị đầy đủ .",1,2,test,phòng học thoáng mát trang thiết bị đầy đủ,Tích cực,Cơ sở vật chất,9
thiết bị phòng học như quạt máy cần phải đầu tư thêm .,0,2,test,thiết bị phòng học như quạt máy cần phải đầu tư thêm,Tiêu cực,Cơ sở vật chất,12
"hiện nay đang bước vào đợt nắng nóng , nhưng trong môt số phòng học thì doubledot quạt rất yếu gây ra nóng nực , mệt mỏi cho sinh viên và giảng viên .",0,2,test,hiện nay đang bước vào đợt nắng nóng nhưng trong môt số phòng học thì doubledot quạt rất yếu gây ra nóng nực mệt mỏi cho sinh viên và giảng viên,Tiêu cực,Cơ sở vật chất,31
"máy chiếu nhiều lúc chẳng muốn để nhìn , chất lượng kém , ánh sáng làm mờ .",0,2,test,máy chiếu nhiều lúc chẳng muốn để nhìn chất lượng kém ánh sáng làm mờ,Tiêu cực,Cơ sở vật chất,15
có nhiều thầy cô đến lớp không đúng giờ .,0,2,test,có nhiều thầy cô đến lớp không đúng giờ,Tiêu cực,Cơ sở vật chất,9
cần thay đổi hệ thống máy tính ở một số phòng thực hành vì đã quá cũ .,0,2,test,cần thay đổi hệ thống máy tính ở một số phòng thực hành vì đã quá cũ,Tiêu cực,Cơ sở vật chất,17
nên nâng cao cơ sở vật chất của trường .,0,2,test,nên nâng cao cơ sở vật chất của trường,Tiêu cực,Cơ sở vật chất,9
"ít có thời gian thực hành bằng thiết bị thật , mong nhà trường tạo điều kiện để sinh viên được thực hành nhiều hơn .",0,2,test,ít có thời gian thực hành bằng thiết bị thật mong nhà trường tạo điều kiện để sinh viên được thực hành nhiều hơn,Tiêu cực,Cơ sở vật chất,24
phòng học còn khá ồn do công trình xây dựng .,0,2,test,phòng học còn khá ồn do công trình xây dựng,Tiêu cực,Cơ sở vật chất,10
"không riêng gì em mà tất cả các bạn trong lớp cũng đều mong trường sẽ nhanh chóng trang bị hệ thống máy mới cho môn này ít nhất là ram 4 gb , cpu 2 lõi tốc độ 3dot0 ghz .",0,2,test,không riêng gì em mà tất cả các bạn trong lớp cũng đều mong trường sẽ nhanh chóng trang bị hệ thống máy mới cho môn này ít nhất là ram 4 gb cpu 2 lõi tốc độ 3dot0 ghz,Tiêu cực,Cơ sở vật chất,40
máy chiếu mờ .,0,2,test,máy chiếu mờ,Tiêu cực,Cơ sở vật chất,3
nên cải thiện thiết bị để giáo viên truyền đạt được dễ ràng hơn .,0,2,test,nên cải thiện thiết bị để giáo viên truyền đạt được dễ ràng hơn,Tiêu cực,Cơ sở vật chất,14
"phòng máy , thết bị cũ .",0,2,test,phòng máy thết bị cũ,Tiêu cực,Cơ sở vật chất,5
"phòng giảng đường quá nóng , bảng ở xa nên không nhìn thấy chữ ở trên bảng .",0,2,test,phòng giảng đường quá nóng bảng ở xa nên không nhìn thấy chữ ở trên bảng,Tiêu cực,Cơ sở vật chất,16
cần đổi máy chiếu .,0,2,test,cần đổi máy chiếu,Tiêu cực,Cơ sở vật chất,4
phòng máy nên được quan tâm vì nhiều máy hỏng làm nhiều bạn không có laptop khó thực hành .,0,2,test,phòng máy nên được quan tâm vì nhiều máy hỏng làm nhiều bạn không có laptop khó thực hành,Tiêu cực,Cơ sở vật chất,19
"phòng thực hành nên trang bị máy mới , thật sự khó chịu khi đang thực hành mà máy treo , máy hư .",0,2,test,phòng thực hành nên trang bị máy mới thật sự khó chịu khi đang thực hành mà máy treo máy hư,Tiêu cực,Cơ sở vật chất,21
cần cải thiện chất lượng các trang bị trong phòng học vì hay có trường hợp nhiễu tín hiệu âm thanh giữa các phòng .,0,2,test,cần cải thiện chất lượng các trang bị trong phòng học vì hay có trường hợp nhiễu tín hiệu âm thanh giữa các phòng,Tiêu cực,Cơ sở vật chất,24
"đề nghị cải thiện chất lượng phòng thí nghiệm , vì phòng thí nghiệm không có đầy đủ trang thiết bị cho việc thực hành , ví dụ như doubledot rất nhiều máy không có chuột , nhiều máy hỏng không bật được .",0,2,test,đề nghị cải thiện chất lượng phòng thí nghiệm vì phòng thí nghiệm không có đầy đủ trang thiết bị cho việc thực hành ví dụ như doubledot rất nhiều máy không có chuột nhiều máy hỏng không bật được,Tiêu cực,Cơ sở vật chất,40
máy chiếu rõ hơn .,0,2,test,máy chiếu rõ hơn,Tiêu cực,Cơ sở vật chất,4
"phòng học nên được trang bị lại doubledot hệ thống máy chiếu , đèn , quạt .",0,2,test,phòng học nên được trang bị lại doubledot hệ thống máy chiếu đèn quạt,Tiêu cực,Cơ sở vật chất,14
chỉ có cơ sở vật chất trường còn hạn chế .,0,2,test,chỉ có cơ sở vật chất trường còn hạn chế,Tiêu cực,Cơ sở vật chất,10
nên cài các phiên bản visual studio mới hơn .,0,2,test,nên cài các phiên bản visual studio mới hơn,Tiêu cực,Cơ sở vật chất,9
nhà trường cần cải tiến thiết bị trong phòng học vì máy chiếu quá mờ .,0,2,test,nhà trường cần cải tiến thiết bị trong phòng học vì máy chiếu quá mờ,Tiêu cực,Cơ sở vật chất,15
"chất lượng trang thiết bị hỗ trợ cho môn học chưa tốt , cần được thay thế đổi mới .",0,2,test,chất lượng trang thiết bị hỗ trợ cho môn học chưa tốt cần được thay thế đổi mới,Tiêu cực,Cơ sở vật chất,18
"máy tính thực hành quá tệ , cần được trang bị mới hơn .",0,2,test,máy tính thực hành quá tệ cần được trang bị mới hơn,Tiêu cực,Cơ sở vật chất,12
"phòng thực hành về java nhưng máy tính lại không cài netbean , em mong trong những học kỳ sau trường sẽ khắc phục vấn đề này .",0,2,test,phòng thực hành về java nhưng máy tính lại không cài netbean em mong trong những học kỳ sau trường sẽ khắc phục vấn đề này,Tiêu cực,Cơ sở vật chất,26
nâng cấp hệ thống máy tình phòng thực hành .,0,2,test,nâng cấp hệ thống máy tình phòng thực hành,Tiêu cực,Cơ sở vật chất,9
để sinh viên thực hành nhiều hơn .,0,2,test,để sinh viên thực hành nhiều hơn,Tiêu cực,Cơ sở vật chất,7
"phòng máy thực hành còn yếu , máy chạy chậm hay đơ , thỉnh thoảng còn hư , mạng để hỗ trợ ta cứu trong phòng máy còn chậm .",0,2,test,phòng máy thực hành còn yếu máy chạy chậm hay đơ thỉnh thoảng còn hư mạng để hỗ trợ ta cứu trong phòng máy còn chậm,Tiêu cực,Cơ sở vật chất,26
nâng cấp máy chiếu vì máy chiếu đã mờ !,0,2,test,nâng cấp máy chiếu vì máy chiếu đã mờ,Tiêu cực,Cơ sở vật chất,9
phòng học cần có rèm để máy chiếu được rõ ràng .,0,2,test,phòng học cần có rèm để máy chiếu được rõ ràng,Tiêu cực,Cơ sở vật chất,11
nhờ nhà trường cấp thêm quạt .,0,2,test,nhờ nhà trường cấp thêm quạt,Tiêu cực,Cơ sở vật chất,6
nên trang bị thêm rèm che cửa sổ vì doubledot khi mở máy chiếu thì mấy bạn ở dưới cuối lớp xem không được rõ .,0,2,test,nên trang bị thêm rèm che cửa sổ vì doubledot khi mở máy chiếu thì mấy bạn ở dưới cuối lớp xem không được rõ,Tiêu cực,Cơ sở vật chất,25
hệ thống loa không rõ .,0,2,test,hệ thống loa không rõ,Tiêu cực,Cơ sở vật chất,5
lớp học chỉ hơi nóng .,0,2,test,lớp học chỉ hơi nóng,Tiêu cực,Cơ sở vật chất,5
"phòng học có máy chiếu quá mờ , đôi khi trời nắng không thể nhìn rõ .",0,2,test,phòng học có máy chiếu quá mờ đôi khi trời nắng không thể nhìn rõ,Tiêu cực,Cơ sở vật chất,15
đề thi của thầy khá hay khi khai thác thực tiễn .,1,2,test,đề thi của thầy khá hay khi khai thác thực tiễn,Tích cực,Cơ sở vật chất,11
sẽ có thông báo đi học cụ thể trên phòng máy để sửa chữa bài tập cho những ai chưa hiểu rõ cách làm .,1,2,test,sẽ có thông báo đi học cụ thể trên phòng máy để sửa chữa bài tập cho những ai chưa hiểu rõ cách làm,Tích cực,Cơ sở vật chất,24
hy vọng nhà trường nâng cấp các máy cũ trong phòng máy thực hành để sinh viên bọn em có đủ số máy để học tập .,0,2,test,hy vọng nhà trường nâng cấp các máy cũ trong phòng máy thực hành để sinh viên bọn em có đủ số máy để học tập,Tiêu cực,Cơ sở vật chất,26
"đề nghị nên lắp đặt thêm màn che ở các cửa sổ phòng học , để có thể xem rõ máy chiếu hơn .",0,2,test,đề nghị nên lắp đặt thêm màn che ở các cửa sổ phòng học để có thể xem rõ máy chiếu hơn,Tiêu cực,Cơ sở vật chất,22
"phòng máy cũ , nhưng nhìn chung thì không có ảnh hưởng gì vì thầy dạy rất nhiệt tình .",2,2,test,phòng máy cũ nhưng nhìn chung thì không có ảnh hưởng gì vì thầy dạy rất nhiệt tình,Trung lập,Cơ sở vật chất,18
"phòng còn thiếu chất lượng , nhất là máy chiếu , máy chiếu gì mà mờ vàng không , làm giảm chất lượng slide trình chiếu , ảnh hưởng tới khả năng tiếp thu khi thầy wzjwz33 mô phỏng lý thuyết bằng hình ảnh .",0,2,test,phòng còn thiếu chất lượng nhất là máy chiếu máy chiếu gì mà mờ vàng không làm giảm chất lượng slide trình chiếu ảnh hưởng tới khả năng tiếp thu khi thầy wzjwz33 mô phỏng lý thuyết bằng hình ảnh,Tiêu cực,Cơ sở vật chất,40
phòng lab khoa wzjwz143 quá nóng .,0,2,test,phòng lab khoa wzjwz143 quá nóng,Tiêu cực,Cơ sở vật chất,6
"phòng máy không đáp ứng tốt , gây khó khăn cho việc làm bài .",0,2,test,phòng máy không đáp ứng tốt gây khó khăn cho việc làm bài,Tiêu cực,Cơ sở vật chất,13
thiết bị để làm còn ít .,0,2,test,thiết bị để làm còn ít,Tiêu cực,Cơ sở vật chất,6
vật chất cần cải tiến .,0,2,test,vật chất cần cải tiến,Tiêu cực,Cơ sở vật chất,5
phòng thực hành còn chưa đảm bảo đủ số lượng học sinh của lớp học thực hành .,0,2,test,phòng thực hành còn chưa đảm bảo đủ số lượng học sinh của lớp học thực hành,Tiêu cực,Cơ sở vật chất,17
"phòng lab thực hành đã quá cũ nát , nên cải tiến và xây dựng hệ thống phòng lab để sinh viên có thể thực hành các kỹ năng của môn học này .",0,2,test,phòng lab thực hành đã quá cũ nát nên cải tiến và xây dựng hệ thống phòng lab để sinh viên có thể thực hành các kỹ năng của môn học này,Tiêu cực,Cơ sở vật chất,32
tránh trường hợp sử dụng phòng wzjwz136 vì phòng này rất nhỏ không đảm bảo để cho việc thực hành .,0,2,test,tránh trường hợp sử dụng phòng wzjwz136 vì phòng này rất nhỏ không đảm bảo để cho việc thực hành,Tiêu cực,Cơ sở vật chất,20
sử dụng thời gian ở lớp hiệu quả .,1,2,test,sử dụng thời gian ở lớp hiệu quả,Tích cực,Cơ sở vật chất,8
"cần cải tiến trang thiết bị phòng học , wifi .",0,2,test,cần cải tiến trang thiết bị phòng học wifi,Tiêu cực,Cơ sở vật chất,9
phòng lab trang bị máy cấu hình không đủ để chạy máy ảo .,0,2,test,phòng lab trang bị máy cấu hình không đủ để chạy máy ảo,Tiêu cực,Cơ sở vật chất,13
thiếu điều kiện thực hành trên các thiết bị thật .,0,2,test,thiếu điều kiện thực hành trên các thiết bị thật,Tiêu cực,Cơ sở vật chất,10
trang thiết bị thực hành nên được đầu tư hơn .,0,2,test,trang thiết bị thực hành nên được đầu tư hơn,Tiêu cực,Cơ sở vật chất,10
hay bị trục trặc khi sử dụng .,0,2,test,hay bị trục trặc khi sử dụng,Tiêu cực,Cơ sở vật chất,7
"trang bị máy tốt hơn , máy chạy chậm ảnh hưởng việc học .",0,2,test,trang bị máy tốt hơn máy chạy chậm ảnh hưởng việc học,Tiêu cực,Cơ sở vật chất,12
hệ thống âm thanh hỗ trợ những bài nghe không được như yêu cầu môn học .,0,2,test,hệ thống âm thanh hỗ trợ những bài nghe không được như yêu cầu môn học,Tiêu cực,Cơ sở vật chất,16
tăng thêm thiết bị để hỗ trợ tốt hơn cho việc học tập .,0,2,test,tăng thêm thiết bị để hỗ trợ tốt hơn cho việc học tập,Tiêu cực,Cơ sở vật chất,13
"cần sắp xếp phòng học phù hợp với số lượng sinh viên , vệ sinh phòng học còn nhiều mặt chưa tốt .",0,2,test,cần sắp xếp phòng học phù hợp với số lượng sinh viên vệ sinh phòng học còn nhiều mặt chưa tốt,Tiêu cực,Cơ sở vật chất,21
"phòng máy cần cung cấp thêm thiết bị cho sinh viên , các pc có vẻ cũng lâu cũ .",0,2,test,phòng máy cần cung cấp thêm thiết bị cho sinh viên các pc có vẻ cũng lâu cũ,Tiêu cực,Cơ sở vật chất,18
"các phần mềm sử dụng phiên bản quá cũ , nên update để phù hợp với chương trình đào tạo và thực hành của sinh viên ở nhà .",0,2,test,các phần mềm sử dụng phiên bản quá cũ nên update để phù hợp với chương trình đào tạo và thực hành của sinh viên ở nhà,Tiêu cực,Cơ sở vật chất,27
trang bị máy tính hiện đại hơn .,0,2,test,trang bị máy tính hiện đại hơn,Tiêu cực,Cơ sở vật chất,7
"cải thiện cho em chất lượng máy chiếu phòng wzjwz113 , học gần công trình đang thi công ồn lắm .",0,2,test,cải thiện cho em chất lượng máy chiếu phòng wzjwz113 học gần công trình đang thi công ồn lắm,Tiêu cực,Cơ sở vật chất,19
"lớp wzjwz76 tài năng của em nên được học ở phòng máy tốt , chất lượng ổn định hơn .",0,2,test,lớp wzjwz76 tài năng của em nên được học ở phòng máy tốt chất lượng ổn định hơn,Tiêu cực,Cơ sở vật chất,18
môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều .,0,2,test,môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều,Tiêu cực,Cơ sở vật chất,31
mạng khởi động lâu .,0,2,test,mạng khởi động lâu,Tiêu cực,Cơ sở vật chất,4
máy chiếu của phòng học wzjwz141 khó nhìn quá .,0,2,test,máy chiếu của phòng học wzjwz141 khó nhìn quá,Tiêu cực,Cơ sở vật chất,9
"sửa lại micro và loa phòng học , phòng wzjwz165 .",0,2,test,sửa lại micro và loa phòng học phòng wzjwz165,Tiêu cực,Cơ sở vật chất,9
"thay vì đầu tư vào phòng máy , nhà trường nên nâng cấp hệ thống wifi để sinh viên có thể truy cập wifi tốt cho dù có phải ngồi trong phòng học phòng bình thường , không phải phòng máy .",0,2,test,thay vì đầu tư vào phòng máy nhà trường nên nâng cấp hệ thống wifi để sinh viên có thể truy cập wifi tốt cho dù có phải ngồi trong phòng học phòng bình thường không phải phòng máy,Tiêu cực,Cơ sở vật chất,39
vì đặc thù môn mạng máy tính lại cần có mạng .,0,2,test,vì đặc thù môn mạng máy tính lại cần có mạng,Tiêu cực,Cơ sở vật chất,11
"sử dụng website môn học , trang thiết bị phục vu giảng dạy còn hạn chế máy chiếu quá mờ , phòng học bị nắng .",0,2,test,sử dụng website môn học trang thiết bị phục vu giảng dạy còn hạn chế máy chiếu quá mờ phòng học bị nắng,Tiêu cực,Cơ sở vật chất,23
"máy chiếu phòng wzjwz126 quá mờ , đề nghị được sửa sớm để phục vụ tốt hơn cho học tập .",0,2,test,máy chiếu phòng wzjwz126 quá mờ đề nghị được sửa sớm để phục vụ tốt hơn cho học tập,Tiêu cực,Cơ sở vật chất,19
"phòng máy không đảm bảo , nhiều máy bị hư , các bạn sinh viên phải mang laptop theo , rất cực .",0,2,test,phòng máy không đảm bảo nhiều máy bị hư các bạn sinh viên phải mang laptop theo rất cực,Tiêu cực,Cơ sở vật chất,19
"phòng thực hành wzjwz34 có máy lạnh hư , dẫn tới trong phòng đôi khi rất nóng , phòng có trang bị bảng sử dụng bút lông nhưng bút lông luôn hết mực khi giảng viên cần sử dụng gây khó khăn trong việc hướng dẫn của giảng viên .",0,2,test,phòng thực hành wzjwz34 có máy lạnh hư dẫn tới trong phòng đôi khi rất nóng phòng có trang bị bảng sử dụng bút lông nhưng bút lông luôn hết mực khi giảng viên cần sử dụng gây khó khăn trong việc hướng dẫn của giảng viên,Tiêu cực,Cơ sở vật chất,47
"cải thiện màn hình slide , khó nhìn .",0,2,test,cải thiện màn hình slide khó nhìn,Tiêu cực,Cơ sở vật chất,7
bộ kit thực hành hầu như tất cả đã hỏng .,0,2,test,bộ kit thực hành hầu như tất cả đã hỏng,Tiêu cực,Cơ sở vật chất,10
"nhiều bạn trong lớp đã phải mua thêm ram , ổ cứng để đáp ứng nhu cầu .",0,2,test,nhiều bạn trong lớp đã phải mua thêm ram ổ cứng để đáp ứng nhu cầu,Tiêu cực,Cơ sở vật chất,16
"phần thực hành môn hệ điều hành linux cần máy tính cấu hình mạnh để chạy 4 máy ảo cùng lúc , do yêu cầu của môn học thực hành .",0,2,test,phần thực hành môn hệ điều hành linux cần máy tính cấu hình mạnh để chạy 4 máy ảo cùng lúc do yêu cầu của môn học thực hành,Tiêu cực,Cơ sở vật chất,29
"phòng thiết bị khoa wzjwz49 cần được chuyển sang phòng khác rộng hơn , thay vì là phòng nhỏ tí như cái kho , cần cho nhân viên vệ sinh thường xuyên , bụi đóng dày cả lớp , thiết bị ở phòng thực hành cần thường xuyên xem xét sửa chữa xem có đứt dây , lỏng hay hư hỏng gì không , vệ sinh bụi .",0,2,test,phòng thiết bị khoa wzjwz49 cần được chuyển sang phòng khác rộng hơn thay vì là phòng nhỏ tí như cái kho cần cho nhân viên vệ sinh thường xuyên bụi đóng dày cả lớp thiết bị ở phòng thực hành cần thường xuyên xem xét sửa chữa xem có đứt dây lỏng hay hư hỏng gì không vệ sinh bụi,Tiêu cực,Cơ sở vật chất,61
phòng wzjwz64 lắp đèn gây khó chịu mắt quá .,0,2,test,phòng wzjwz64 lắp đèn gây khó chịu mắt quá,Tiêu cực,Cơ sở vật chất,9
trang thiết bị phòng học cần được nâng cấp .,0,2,test,trang thiết bị phòng học cần được nâng cấp,Tiêu cực,Cơ sở vật chất,9
"nên trang bị mới loa và micro , vệ sinh phòng học .",0,2,test,nên trang bị mới loa và micro vệ sinh phòng học,Tiêu cực,Cơ sở vật chất,11
máy chiếu thường có vấn đề ở phòng wzjwz145 .,0,2,test,máy chiếu thường có vấn đề ở phòng wzjwz145,Tiêu cực,Cơ sở vật chất,9
"môn học đòi hỏi máy tính sinh viên thực hành có cấu hình cao tuy nhiên , có nhiều sinh viên không thể đảm bao điều kiện .",0,2,test,môn học đòi hỏi máy tính sinh viên thực hành có cấu hình cao tuy nhiên có nhiều sinh viên không thể đảm bao điều kiện,Tiêu cực,Cơ sở vật chất,26
"phòng học cần mát mẻ và ít bụi hơn , các bộ mạch , bộ kit thí nghiệm trong phòng lab khoa wzjwz38 cần được bảo trì , sửa chữa thường xuyên , hầu như là không còn cái nào đảm bao chất lượng cả , có cái thì hỏng một ít có cái thì hỏng hết để đấy .",0,2,test,phòng học cần mát mẻ và ít bụi hơn các bộ mạch bộ kit thí nghiệm trong phòng lab khoa wzjwz38 cần được bảo trì sửa chữa thường xuyên hầu như là không còn cái nào đảm bao chất lượng cả có cái thì hỏng một ít có cái thì hỏng hết để đấy,Tiêu cực,Cơ sở vật chất,54
phòng máy nên được nâng cấp .,0,2,test,phòng máy nên được nâng cấp,Tiêu cực,Cơ sở vật chất,6
trang thiết bị tốt .,1,2,test,trang thiết bị tốt,Tích cực,Cơ sở vật chất,4
máy chiếu hơi mờ .,0,2,test,máy chiếu hơi mờ,Tiêu cực,Cơ sở vật chất,4
cần phải có các thiết bị phục vụ cho môn học tốt hơn .,0,2,test,cần phải có các thiết bị phục vụ cho môn học tốt hơn,Tiêu cực,Cơ sở vật chất,13
cần cập nhật trang thiết bị mô phỏng lại những quá trình được dạy .,0,2,test,cần cập nhật trang thiết bị mô phỏng lại những quá trình được dạy,Tiêu cực,Cơ sở vật chất,14
giảng đường nên gắn thêm quạt hoặc máy lạnh .,0,2,test,giảng đường nên gắn thêm quạt hoặc máy lạnh,Tiêu cực,Cơ sở vật chất,9
màn hình chiếu của phòng còn mờ .,0,2,test,màn hình chiếu của phòng còn mờ,Tiêu cực,Cơ sở vật chất,7
cơ sở vật chất còn ảnh hưởng đến chất lượng môn học .,0,2,test,cơ sở vật chất còn ảnh hưởng đến chất lượng môn học,Tiêu cực,Cơ sở vật chất,12
nhà trường hỗ trợ nhiều hơn về các thiết bị dạy và học .,0,2,test,nhà trường hỗ trợ nhiều hơn về các thiết bị dạy và học,Tiêu cực,Cơ sở vật chất,13
"loa và micro còn gặp nhiều sự cố trong quá trình giảng dạy , đặc biệt là kỹ năng nghe .",0,2,test,loa và micro còn gặp nhiều sự cố trong quá trình giảng dạy đặc biệt là kỹ năng nghe,Tiêu cực,Cơ sở vật chất,19
"đầu tư , nâng cấp hệ thống phòng máy , có biện pháp quản lý để giám sát việc cài đặt các chương trình không phục vụ mục đích học tập , các phần mềm độc hại vào các máy tính .",0,2,test,đầu tư nâng cấp hệ thống phòng máy có biện pháp quản lý để giám sát việc cài đặt các chương trình không phục vụ mục đích học tập các phần mềm độc hại vào các máy tính,Tiêu cực,Cơ sở vật chất,38
"cần hỗ trợ các cộng cụ dạy học như micro , máy chiếu .",0,2,test,cần hỗ trợ các cộng cụ dạy học như micro máy chiếu,Tiêu cực,Cơ sở vật chất,12
"nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học cần nâng cấp hệ thống wifi vì khi vào phòng thực hành , wifi không sử dụng được , sinh viên buộc phải ra bên ngoài để làm bài .",0,2,test,nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu gây khó khăn trong việc báo cáo đồ án cũng như dạy học cần nâng cấp hệ thống wifi vì khi vào phòng thực hành wifi không sử dụng được sinh viên buộc phải ra bên ngoài để làm bài,Tiêu cực,Cơ sở vật chất,56
cơ sở vật chất ảnh hưởng đến chất lượng môn học .,0,2,test,cơ sở vật chất ảnh hưởng đến chất lượng môn học,Tiêu cực,Cơ sở vật chất,11
"phòng thực hành không đủ ổ cắm , wifi yếu nên việc dạy , demo , thuyết trình , học tập gặp hạn chế .",0,2,test,phòng thực hành không đủ ổ cắm wifi yếu nên việc dạy demo thuyết trình học tập gặp hạn chế,Tiêu cực,Cơ sở vật chất,20
"các máy tính ở các phòng thực hành hầu hết đề cũ , cấu hình thấp không thể đáp ứng được nhu cầu sử dụng cho việc học tập của sinh viên .",0,2,test,các máy tính ở các phòng thực hành hầu hết đề cũ cấu hình thấp không thể đáp ứng được nhu cầu sử dụng cho việc học tập của sinh viên,Tiêu cực,Cơ sở vật chất,31
cải thiện vật chất như máy chiếu cho phòng học .,0,2,test,cải thiện vật chất như máy chiếu cho phòng học,Tiêu cực,Cơ sở vật chất,10
nâng cao chất lượng phòng học .,0,2,test,nâng cao chất lượng phòng học,Tiêu cực,Cơ sở vật chất,6
phòng thực hành ghế cao quá khiến học sinh ngồi dễ mỏi lưng .,0,2,test,phòng thực hành ghế cao quá khiến học sinh ngồi dễ mỏi lưng,Tiêu cực,Cơ sở vật chất,13
"cần thay đổi hệ thống máy tính ở một số phòng thực hành vì đã quá cũ , không đủ cấu hình để thực hành .",0,2,test,cần thay đổi hệ thống máy tính ở một số phòng thực hành vì đã quá cũ không đủ cấu hình để thực hành,Tiêu cực,Cơ sở vật chất,24
"theo em , giảng đường hơi nóng .",0,2,test,theo em giảng đường hơi nóng,Tiêu cực,Cơ sở vật chất,6
