feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .,0,1,train,nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ,Tiêu cực,Chương trình,28
thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác .,0,1,train,thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác,Tiêu cực,Chương trình,21
nên thống nhất lại nội dung môn học so với cách thi của phòng đào tạo .,0,1,train,nên thống nhất lại nội dung môn học so với cách thi của phòng đào tạo,Tiêu cực,Chương trình,16
"cần tăng chú ý về kỹ năng cần thiết trong toeic như nghe , đọc .",0,1,train,cần tăng chú ý về kỹ năng cần thiết trong toeic như nghe đọc,Tiêu cực,Chương trình,14
"kính mong giảng viên có thể cho thêm nhiều bài tập nhằm giúp sinh viên luyện tập , nắm bắt nội dung môn học và vận dụng nó hiệu quả hơn , giúp ích cho việc học các môn sau này .",0,1,train,kính mong giảng viên có thể cho thêm nhiều bài tập nhằm giúp sinh viên luyện tập nắm bắt nội dung môn học và vận dụng nó hiệu quả hơn giúp ích cho việc học các môn sau này,Tiêu cực,Chương trình,39
"kiến thức nhiều , khó tiếp thu , phân loại chưa rõ .",0,1,train,kiến thức nhiều khó tiếp thu phân loại chưa rõ,Tiêu cực,Chương trình,10
"những điều này nghe tưởng chừng không liên quan đến môn học , nhưng lại giúp cho sinh viên phần nào có định hướng được công việc tương lai của mình .",1,1,train,những điều này nghe tưởng chừng không liên quan đến môn học nhưng lại giúp cho sinh viên phần nào có định hướng được công việc tương lai của mình,Tích cực,Chương trình,30
"không dùng điểm để đánh giá , nó làm sinh viên không dám thực hiện .",0,1,train,không dùng điểm để đánh giá nó làm sinh viên không dám thực hiện,Tiêu cực,Chương trình,14
"bài tập thực hành mỗi tuần hơi khó , mong rằng ở mỗi bài tập giảng viên có thể cung cấp bài giải kỹ càng để sinh viên có thể nghiên cứu và hiểu được cách làm .",0,1,train,bài tập thực hành mỗi tuần hơi khó mong rằng ở mỗi bài tập giảng viên có thể cung cấp bài giải kỹ càng để sinh viên có thể nghiên cứu và hiểu được cách làm,Tiêu cực,Chương trình,36
kiến thức đơn giản .,2,1,train,kiến thức đơn giản,Trung lập,Chương trình,4
"phần lý thuyết lặp lại nên chán , không thu hút .",0,1,train,phần lý thuyết lặp lại nên chán không thu hút,Tiêu cực,Chương trình,10
"chấm điểm dựa trên mức độ thấu hiểu bài , hay đưa ra lời khuyên hữu ích .",1,1,train,chấm điểm dựa trên mức độ thấu hiểu bài hay đưa ra lời khuyên hữu ích,Tích cực,Chương trình,16
cần tăng thời gian thực hành nói lên .,0,1,train,cần tăng thời gian thực hành nói lên,Tiêu cực,Chương trình,8
"môn học này thật sự rất khó và chương trình học hơi nặng , lúc trước môn này dược chia ra làm 2 môn là cấu trúc dữ liệu 1 và cấu trúc dữ liệu 2 , năm nay lại gộp thành một nên sinh viên khó tải nổi kiến thức .",0,1,train,môn học này thật sự rất khó và chương trình học hơi nặng lúc trước môn này dược chia ra làm 2 môn là cấu trúc dữ liệu 1 và cấu trúc dữ liệu 2 năm nay lại gộp thành một nên sinh viên khó tải nổi kiến thức,Tiêu cực,Chương trình,49
luyện nghe nhiều hơn .,0,1,train,luyện nghe nhiều hơn,Tiêu cực,Chương trình,4
nên đưa môn wzjwz129 vào giảng dạy ngay sau môn wzjwz130 và trước khi học các môn chuyên ngành .,0,1,train,nên đưa môn wzjwz129 vào giảng dạy ngay sau môn wzjwz130 và trước khi học các môn chuyên ngành,Tiêu cực,Chương trình,19
trao dồi thêm về kỹ năng speaking và listening .,0,1,train,trao dồi thêm về kỹ năng speaking và listening,Tiêu cực,Chương trình,9
ít bài tập .,0,1,train,ít bài tập,Tiêu cực,Chương trình,3
"các phần tiếng việt trong slide được ghi một cách khó hiểu và không rõ ràng , nhiều chỗ trong slide bài giảng có vẻ như được dịch bằng google dịch từ năm 2009 .",0,1,train,các phần tiếng việt trong slide được ghi một cách khó hiểu và không rõ ràng nhiều chỗ trong slide bài giảng có vẻ như được dịch bằng google dịch từ năm 2009,Tiêu cực,Chương trình,33
"thang điểm đưa ra đầu khóa học không rõ ràng , nhất quán so với thang điểm cuối khóa .",0,1,train,thang điểm đưa ra đầu khóa học không rõ ràng nhất quán so với thang điểm cuối khóa,Tiêu cực,Chương trình,18
thực hành nhiều .,0,1,train,thực hành nhiều,Tiêu cực,Chương trình,3
cần cung cấp thêm tài liệu học tập môn học này .,0,1,train,cần cung cấp thêm tài liệu học tập môn học này,Tiêu cực,Chương trình,11
nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn .,0,1,train,nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn,Tiêu cực,Chương trình,17
nhiều lúc lớp chỉ có hai người đi học .,0,1,train,nhiều lúc lớp chỉ có hai người đi học,Tiêu cực,Chương trình,9
có thể chia nhóm ra làm thực hành !,2,1,train,có thể chia nhóm ra làm thực hành,Trung lập,Chương trình,8
lý thuyết và thực hành nên đi đôi với nhau .,0,1,train,lý thuyết và thực hành nên đi đôi với nhau,Tiêu cực,Chương trình,10
không có nhiều bài tập để làm thêm .,0,1,train,không có nhiều bài tập để làm thêm,Tiêu cực,Chương trình,8
cần cân bằng việc giảng dạy giữa sinh viên yếu và khá trở lên .,0,1,train,cần cân bằng việc giảng dạy giữa sinh viên yếu và khá trở lên,Tiêu cực,Chương trình,14
tài liệu cung cấp thiếu .,0,1,train,tài liệu cung cấp thiếu,Tiêu cực,Chương trình,5
"chưa cung cấp cách nhìn sâu hơn về môn học vào thực tế hiện nay , chỉ mới mang tính trừu tượng .",0,1,train,chưa cung cấp cách nhìn sâu hơn về môn học vào thực tế hiện nay chỉ mới mang tính trừu tượng,Tiêu cực,Chương trình,21
kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này .,1,1,train,kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này,Tích cực,Chương trình,32
nên cho thời gian học nhiều hơn 2 tiết .,0,1,train,nên cho thời gian học nhiều hơn 2 tiết,Tiêu cực,Chương trình,9
những gì quan trọng cần nắm bắt và tìm hiểu thêm .,0,1,train,những gì quan trọng cần nắm bắt và tìm hiểu thêm,Tiêu cực,Chương trình,11
"rèn luyện được kỹ năng giao tiếp , mạnh dạng đứng trước lớp nói tiếng anh .",1,1,train,rèn luyện được kỹ năng giao tiếp mạnh dạng đứng trước lớp nói tiếng anh,Tích cực,Chương trình,15
cập nhật kiến thức thực tế .,1,1,train,cập nhật kiến thức thực tế,Tích cực,Chương trình,6
kiến thức chưa có trọng tâm .,0,1,train,kiến thức chưa có trọng tâm,Tiêu cực,Chương trình,6
"tiết học vui vẻ , thoải mái .",1,1,train,tiết học vui vẻ thoải mái,Tích cực,Chương trình,6
"yêu cầu quá cao đối với một sinh viên , mặc dù chỉ là một đồ án nhưng không nhất thiết phải quá chi tiết về mọi khía cạnh cụ thể .",0,1,train,yêu cầu quá cao đối với một sinh viên mặc dù chỉ là một đồ án nhưng không nhất thiết phải quá chi tiết về mọi khía cạnh cụ thể,Tiêu cực,Chương trình,30
nội dung hơi nhiều nên giảm bớt lại .,0,1,train,nội dung hơi nhiều nên giảm bớt lại,Tiêu cực,Chương trình,8
"do thời gian mỗi buổi học khá ngắn nên giảng viên cần tập trung vào những chủ đề quan trọng , phần còn lại nên để sinh viên tự tìm hiểu .",0,1,train,do thời gian mỗi buổi học khá ngắn nên giảng viên cần tập trung vào những chủ đề quan trọng phần còn lại nên để sinh viên tự tìm hiểu,Tiêu cực,Chương trình,30
chất lượng môn học phù hợp .,1,1,train,chất lượng môn học phù hợp,Tích cực,Chương trình,6
lên vừa cho học lý thuyết vừa cho thực hành .,2,1,train,lên vừa cho học lý thuyết vừa cho thực hành,Trung lập,Chương trình,10
môn học với kiến thức không quá nặng .,1,1,train,môn học với kiến thức không quá nặng,Tích cực,Chương trình,8
"nội dung thực hành đã cũ , không được đổi mới và không sát với thực tế .",0,1,train,nội dung thực hành đã cũ không được đổi mới và không sát với thực tế,Tiêu cực,Chương trình,16
các code ví dụ không được chiếu hết trên slide .,0,1,train,các code ví dụ không được chiếu hết trên slide,Tiêu cực,Chương trình,10
em mong môn này có thể áp dụng nhiều hơn trong những đồ án .,0,1,train,em mong môn này có thể áp dụng nhiều hơn trong những đồ án,Tiêu cực,Chương trình,14
thành thật mà nói thì sau khi học buổi đầu xong thì em không muốn học thêm buổi thứ hai .,0,1,train,thành thật mà nói thì sau khi học buổi đầu xong thì em không muốn học thêm buổi thứ hai,Tiêu cực,Chương trình,20
nên phát hành giáo trình chuẩn cho môn học .,0,1,train,nên phát hành giáo trình chuẩn cho môn học,Tiêu cực,Chương trình,9
dưới đây là hình thầy cung cấp toàn bộ tài liệu trong quá trình học .,2,1,train,dưới đây là hình thầy cung cấp toàn bộ tài liệu trong quá trình học,Trung lập,Chương trình,15
lịch thực hành không được thông báo .,0,1,train,lịch thực hành không được thông báo,Tiêu cực,Chương trình,7
kiến thức được đưa vào ứng dụng nhiều bài toán .,2,1,train,kiến thức được đưa vào ứng dụng nhiều bài toán,Trung lập,Chương trình,10
them nhiều tài liệu và video hướng dẫn .,0,1,train,them nhiều tài liệu và video hướng dẫn,Tiêu cực,Chương trình,8
"môn học nên tập trung vào chuyên sâu các mục , nên có biên soạn giáo trình mới , chuyên sâu hơn .",0,1,train,môn học nên tập trung vào chuyên sâu các mục nên có biên soạn giáo trình mới chuyên sâu hơn,Tiêu cực,Chương trình,20
"thời khóa biểu phân chia không hợp lý , chưa học lý thuyết đã phải học thực hành .",0,1,train,thời khóa biểu phân chia không hợp lý chưa học lý thuyết đã phải học thực hành,Tiêu cực,Chương trình,17
cung cấp nhiều bài tập cho sinh viên tham khảo .,1,1,train,cung cấp nhiều bài tập cho sinh viên tham khảo,Tích cực,Chương trình,10
